gene_id	gene	chrom	cds_min	cds_max	cds_len_canonical	n_cds_exons_canonical
ENSG00000176256	HMGB4	1	33864192	33864749	558	1
ENSG00000142698	C1orf94	1	34177790	34218758	1794	7
ENSG00000163866	SMIM12	1	34718395	34855977	276	1
ENSG00000189280	GJB5	1	34757331	34758149	819	1
ENSG00000189433	GJB4	1	34761255	34762052	798	1
ENSG00000188910	GJB3	1	34784763	34785572	810	1
ENSG00000187513	GJA4	1	34794214	34795212	999	1
ENSG00000116544	DLGAP3	1	34866086	34905383	2937	10
ENSG00000284773	ENSG00000284773	1	34977346	34985305	165	2
ENSG00000243749	TMEM35B	1	34981947	34985305	462	3
ENSG00000271741	ENSG00000271741	1	34983925	35030639	2169	15
ENSG00000163867	ZMYM6	1	34987107	35030639	3975	15
ENSG00000197056	ZMYM1	1	35093988	35115256	3426	9
ENSG00000116560	SFPQ	1	35178016	35193112	2121	10
ENSG00000146463	ZMYM4	1	35269047	35419674	4644	30
ENSG00000142687	KIAA0319L	1	35434897	35554491	3147	20
ENSG00000020129	NCDN	1	35558191	35566866	2187	7
ENSG00000116819	TFAP2E	1	35573578	35594673	1326	7
ENSG00000126067	PSMB2	1	35603270	35641432	603	6
ENSG00000142686	C1orf216	1	35715635	35716321	687	1
ENSG00000092853	CLSPN	1	35720894	35769870	4017	25
ENSG00000134698	AGO4	1	35808417	35853602	2583	18
ENSG00000092847	AGO1	1	35883422	35919706	2571	19
ENSG00000126070	AGO3	1	35931427	36055742	2580	19
ENSG00000092850	TEKT2	1	36084922	36088183	1290	9
ENSG00000116863	ADPRS	1	36088905	36093383	1089	6
ENSG00000171812	COL8A2	1	36097572	36100242	2109	2
ENSG00000054116	TRAPPC3	1	36137206	36149378	540	5
ENSG00000116871	MAP7D1	1	36156418	36180255	2520	17
ENSG00000054118	THRAP3	1	36282564	36304521	2865	10
ENSG00000214193	SH3D21	1	36306421	36321124	2268	16
ENSG00000142694	EVA1B	1	36322298	36323037	495	2
ENSG00000196182	STK40	1	36341758	36361332	1305	10
ENSG00000181817	LSM10	1	36393761	36394129	369	1
ENSG00000116885	OSCP1	1	36416051	36450369	1137	10
ENSG00000116898	MRPS15	1	36455791	36464275	771	8
ENSG00000119535	CSF3R	1	36466099	36479496	2508	15
ENSG00000163873	GRIK3	1	36801854	37034108	2757	16
ENSG00000163874	ZC3H12A	1	37475497	37483608	1797	5
ENSG00000163875	MEAF6	1	37493772	37514746	573	7
ENSG00000163877	SNIP1	1	37537751	37554229	1188	4
ENSG00000163879	DNALI1	1	37556929	37565058	774	6
ENSG00000134697	GNL2	1	37566858	37595822	2193	16
ENSG00000169218	RSPO1	1	37612758	37629901	789	5
ENSG00000116922	C1orf109	1	37683126	37689880	609	4
ENSG00000134690	CDCA8	1	37692691	37708363	840	10
ENSG00000183317	EPHA10	1	37715979	37765066	3024	17
ENSG00000185090	MANEAL	1	37794183	37800200	1371	4
ENSG00000196449	YRDC	1	37803928	37808180	837	5
ENSG00000197982	C1orf122	1	37808405	37809070	330	3
ENSG00000188786	MTF1	1	37815139	37857658	2259	10
ENSG00000204084	INPP5B	1	37862318	37946308	2739	23
ENSG00000183431	SF3A3	1	37958189	37989965	1503	17
ENSG00000183386	FHL3	1	37997408	37999412	840	5
ENSG00000183520	UTP11	1	38012803	38023625	759	8
ENSG00000185668	POU3F1	1	38045391	38046743	1353	1
ENSG00000116954	RRAGC	1	38839556	38859646	1197	7
ENSG00000274944	ENSG00000274944	1	38864673	38881467	330	5
ENSG00000214114	MYCBP	1	38864673	38873305	309	5
ENSG00000131233	GJA9	1	38874554	38876098	1545	1
ENSG00000158315	RHBDL2	1	38886507	38919212	909	7
ENSG00000174574	AKIRIN1	1	38991381	39004052	576	5
ENSG00000168653	NDUFS5	1	39028725	39034493	318	2
ENSG00000127603	MACF1	1	39084219	39485791	22665	101
ENSG00000183682	BMP8A	1	39491992	39525795	1206	7
ENSG00000090621	PABPC4	1	39561108	39575951	1980	15
ENSG00000163909	HEYL	1	39626510	39639625	984	5
ENSG00000116981	NT5C1A	1	39659124	39672038	1104	6
ENSG00000116983	HPCAL4	1	39682539	39684603	573	3
ENSG00000084072	PPIE	1	39738901	39763739	903	10
ENSG00000116985	BMP8B	1	39760422	39788485	1206	7
ENSG00000198754	OXCT2	1	39769705	39771255	1551	1
ENSG00000043514	TRIT1	1	39841747	39883491	1401	11
ENSG00000116990	MYCL	1	39897375	39901888	1092	2
ENSG00000168389	MFSD2A	1	39955293	39969565	1590	14
ENSG00000131236	CAP1	1	40059347	40071530	1425	12
ENSG00000131238	PPT1	1	40074064	40097238	918	9
ENSG00000117000	RLF	1	40161400	40240444	5742	8
ENSG00000188800	TMCO2	1	40247994	40251591	546	2
ENSG00000084073	ZMPSTE24	1	40258272	40292666	1425	10
ENSG00000049089	COL9A2	1	40301185	40317197	2067	32
ENSG00000084070	SMAP2	1	40362382	40422098	1287	10
ENSG00000187801	ZFP69B	1	40450962	40463586	1602	5
ENSG00000187815	ZFP69	1	40479362	40496056	1578	5
ENSG00000164002	EXO5	1	40514545	40515663	1119	1
ENSG00000117010	ZNF684	1	40533167	40547457	1134	4
ENSG00000117016	RIMS3	1	40626520	40641925	924	6
ENSG00000066136	NFYC	1	40738844	40771482	1005	9
ENSG00000117013	KCNQ4	1	40784094	40838520	2085	14
ENSG00000179862	CITED4	1	40861576	40862127	552	1
ENSG00000171793	CTPS1	1	40983291	41010242	1773	17
ENSG00000171790	SLFNL1	1	41016109	41020660	1221	4
ENSG00000010803	SCMH1	1	41028197	41186133	2010	15
ENSG00000204060	FOXO6	1	41361931	41382678	1476	3
ENSG00000127129	EDN2	1	41479412	41484601	534	5
ENSG00000127124	HIVEP3	1	41510454	41584797	7218	6
ENSG00000284895	ENSG00000284895	1	41585309	41628816	78	2
ENSG00000044012	GUCA2B	1	42153451	42155593	336	3
ENSG00000197273	GUCA2A	1	42162909	42164712	345	3
ENSG00000198815	FOXJ3	1	42179713	42311093	1866	12
ENSG00000177181	RIMKLA	1	42380935	42414971	1173	5
ENSG00000066185	ZMYND12	1	42430739	42455997	1095	8
ENSG00000127125	PPCS	1	42456566	42459923	933	3
ENSG00000186409	CCDC30	1	42473286	42654025	2814	20
ENSG00000171960	PPIH	1	42658447	42667416	531	9
ENSG00000065978	YBX1	1	42682566	42701012	972	7
ENSG00000164007	CLDN19	1	42735089	42740063	672	5
ENSG00000117385	P3H1	1	42746700	42766971	2208	15
ENSG00000283580	ENSG00000283580	1	42767312	42774783	327	2
ENSG00000164008	C1orf50	1	42767312	42775391	597	5
ENSG00000274386	TMEM269	1	42789894	42798222	609	5
ENSG00000177868	SVBP	1	42807417	42816544	198	2
ENSG00000164010	ERMAP	1	42830449	42843229	1425	10
ENSG00000164011	ZNF691	1	42849659	42851810	945	2
ENSG00000117394	SLC2A1	1	42926810	42958651	1476	10
ENSG00000186973	CFAP144	1	43145249	43156310	402	4
ENSG00000117395	EBNA1BP2	1	43164446	43172421	918	9
ENSG00000243710	CFAP57	1	43172754	43254188	3750	22
ENSG00000179178	TMEM125	1	43272723	43273379	657	1
ENSG00000253313	C1orf210	1	43282788	43283270	339	2
ENSG00000066056	TIE1	1	43301072	43322719	3414	23
ENSG00000117400	MPL	1	43337849	43352769	1905	12
ENSG00000117399	CDC20	1	43359216	43363126	1497	10
ENSG00000066322	ELOVL1	1	43363919	43365609	837	7
ENSG00000159479	MED8	1	43384453	43389764	804	7
ENSG00000198198	SZT2	1	43389969	43450477	10296	72
ENSG00000178922	HYI	1	43451241	43453793	831	8
ENSG00000142949	PTPRF	1	43545076	43622000	5721	32
ENSG00000284989	ENSG00000284989	1	43653176	43683708	648	5
ENSG00000066135	KDM4A	1	43653176	43704367	3192	21
ENSG00000126091	ST3GAL3	1	43736263	43930218	1125	11
ENSG00000117407	ARTN	1	43935657	43936762	660	3
ENSG00000117408	IPO13	1	43947601	43967679	2889	20
ENSG00000132768	DPH2	1	43970176	43972536	1467	6
ENSG00000117410	ATP6V0B	1	43975041	43978004	615	8
ENSG00000117411	B4GALT2	1	43980012	43990445	1116	6
ENSG00000196517	SLC6A9	1	43991612	44024277	1899	13
ENSG00000159214	CCDC24	1	43991879	43996157	921	8
ENSG00000171872	KLF17	1	44118908	44130753	1167	3
ENSG00000283039	KLF18	1	44137824	44141631	3156	2
ENSG00000178028	DMAP1	1	44213754	44220615	1401	10
ENSG00000117419	ERI3	1	44221561	44355026	1011	9
ENSG00000187147	RNF220	1	44412098	44650772	1698	14
ENSG00000126106	TMEM53	1	44636390	44674391	831	3
ENSG00000198520	ARMH1	1	44689698	44725400	1320	11
ENSG00000142945	KIF2C	1	44739933	44767176	2175	21
ENSG00000142937	RPS8	1	44775597	44778682	624	6
ENSG00000142959	BEST4	1	44784213	44787705	1419	9
ENSG00000173846	PLK3	1	44800464	44805675	1938	15
ENSG00000188396	DYNLT4	1	44806006	44806668	663	1
ENSG00000222009	BTBD19	1	44808821	44813769	873	8
ENSG00000117425	PTCH2	1	44820692	44842932	3609	22
ENSG00000070785	EIF2B3	1	44850954	44981168	1356	11
ENSG00000126107	HECTD3	1	45003495	45011257	2583	21
ENSG00000126088	UROD	1	45012266	45015495	1101	10
ENSG00000162415	ZSWIM5	1	45018457	45206350	3555	14
ENSG00000186603	HPDL	1	45327149	45328261	1113	1
ENSG00000132781	MUTYH	1	45329309	45340254	1563	15
ENSG00000288208	ENSG00000288208	1	45330516	45457785	2022	18
ENSG00000132773	TOE1	1	45340253	45343699	1530	8
ENSG00000070759	TESK2	1	45344843	45457785	1713	10
ENSG00000280670	CCDC163	1	45495062	45499609	435	5
ENSG00000132763	MMACHC	1	45500333	45509212	846	4
ENSG00000117450	PRDX1	1	45511332	45519043	597	5
ENSG00000117448	AKR1A1	1	45561795	45569953	975	8
ENSG00000132780	NASP	1	45584147	45618138	2364	15
ENSG00000159588	CCDC17	1	45620278	45623909	1866	13
ENSG00000159592	GPBP1L1	1	45628259	45659087	1422	10
ENSG00000159596	TMEM69	1	45691069	45693902	741	2
ENSG00000197429	IPP	1	45694421	45746411	1752	8
ENSG00000086015	MAST2	1	45803896	46036063	5394	29
ENSG00000117461	PIK3R3	1	46043676	46131952	1383	10
ENSG00000278139	P3R3URF-PIK3R3	1	46043676	46176471	1521	10
ENSG00000250719	P3R3URF	1	46175589	46176471	285	2
ENSG00000117472	TSPAN1	1	46181108	46185530	723	7
ENSG00000085998	POMGNT1	1	46188722	46197821	1980	21
ENSG00000171357	LURAP1	1	46203427	46220217	717	2
ENSG00000085999	RAD54L	1	46248406	46278279	2241	18
ENSG00000132128	LRRC41	1	46267497	46303322	2436	10
ENSG00000173660	UQCRH	1	46303767	46316581	273	4
ENSG00000117481	NSUN4	1	46340827	46361843	1152	6
ENSG00000117480	FAAH	1	46394349	46413572	1737	15
ENSG00000197587	DMBX1	1	46507011	46512491	1131	4
ENSG00000282881	TMEM275	1	46532997	46533527	531	1
ENSG00000162456	KNCN	1	46547733	46551215	372	4
ENSG00000079277	MKNK1	1	46558578	46594943	1236	11
ENSG00000142961	MOB3C	1	46609658	46613321	648	3
ENSG00000123472	ATPAF1	1	46633768	46668391	984	9
ENSG00000186118	TEX38	1	46669439	46673453	618	2
ENSG00000159658	EFCAB14	1	46678464	46718180	1485	11
ENSG00000142973	CYP4B1	1	46799082	46818811	1536	12
ENSG00000187048	CYP4A11	1	46930118	46941433	1557	12
ENSG00000186377	CYP4X1	1	47023818	47050171	1527	12
ENSG00000186160	CYP4Z1	1	47067491	47117931	1515	12
ENSG00000162365	CYP4A22	1	47137486	47148794	1557	12
ENSG00000162366	PDZK1IP1	1	47183974	47189932	342	4
ENSG00000162367	TAL1	1	47219723	47225888	993	3
ENSG00000123473	STIL	1	47251139	47310319	3864	16
ENSG00000162368	CMPK1	1	47333946	47394358	684	6
ENSG00000186790	FOXE3	1	47416316	47417272	957	1
ENSG00000186564	FOXD2	1	47438136	47439620	1485	1
ENSG00000269113	TRABD2B	1	47765905	47996789	1551	7
ENSG00000117834	SLC5A9	1	48222737	48247540	2043	14
ENSG00000132122	SPATA6	1	48298716	48472008	1464	13
ENSG00000186094	AGBL4	1	48534176	50023796	1509	14
ENSG00000162373	BEND5	1	48727889	48776831	1263	6
ENSG00000162374	ELAVL4	1	50048165	50201175	1098	7
ENSG00000142700	DMRTA2	1	50418668	50421536	1626	2
ENSG00000185104	FAF1	1	50441443	50959811	1950	19
ENSG00000123080	CDKN2C	1	50970369	50974267	504	2
ENSG00000204006	C1orf185	1	51102234	51147768	597	5
ENSG00000123091	RNF11	1	51236757	51271319	462	3
ENSG00000085831	TTC39A	1	51288160	51345043	1731	18
ENSG00000085832	EPS15	1	51356703	51519231	2688	25
ENSG00000117859	OSBPL9	1	51617092	51787786	2208	24
ENSG00000078618	NRDC	1	51789239	51878615	3453	31
ENSG00000169213	RAB3B	1	51919930	51977117	657	4
ENSG00000117862	TXNDC12	1	52020936	52055096	516	7
ENSG00000285839	ENSG00000285839	1	52032700	52033350	651	1
ENSG00000198841	KTI12	1	52032700	52033761	1062	1
ENSG00000134717	BTF3L4	1	52059848	52086755	474	5
ENSG00000157077	ZFYVE9	1	52233207	52346218	4275	17
ENSG00000154222	CC2D1B	1	52353176	52364620	2556	23
ENSG00000085840	ORC1	1	52373184	52402223	2583	16
ENSG00000134748	PRPF38A	1	52404750	52416687	936	10
ENSG00000134744	TUT4	1	52408345	52526280	4935	29
ENSG00000116157	GPX7	1	52602410	52608422	561	3
ENSG00000182183	SHISAL2A	1	52633494	52657037	570	3
ENSG00000162377	COA7	1	52687723	52698326	693	3
ENSG00000162378	ZYG11B	1	52726654	52821626	2232	14
ENSG00000203995	ZYG11A	1	52842884	52892954	2277	14
ENSG00000121310	ECHDC2	1	52896523	52921673	876	10
ENSG00000116171	SCP2	1	52927397	53050701	1641	16
ENSG00000174348	PODN	1	53062220	53082158	1839	9
ENSG00000162383	SLC1A7	1	53088012	53142449	1680	11
ENSG00000157184	CPT2	1	53196944	53213592	1974	5
ENSG00000162384	CZIB	1	53214662	53220575	480	8
ENSG00000162385	MAGOH	1	53227048	53238448	438	5
ENSG00000157193	LRP8	1	53245880	53327912	2889	19
ENSG00000143006	DMRTB1	1	53459454	53466659	1026	4
ENSG00000174332	GLIS1	1	53506622	53738064	2385	10
ENSG00000058804	NDC1	1	53767973	53838261	2022	18
ENSG00000058799	YIPF1	1	53860067	53888937	918	8
ENSG00000211452	DIO1	1	53894211	53909996	747	4
ENSG00000081870	IFT25	1	53916793	53940082	432	5
ENSG00000116212	LRRC42	1	53952000	53967936	1284	7
ENSG00000203985	LDLRAD1	1	54008985	54018176	615	6
ENSG00000116209	TMEM59	1	54032153	54053188	969	8
ENSG00000116205	TCEANC2	1	54054333	54104857	624	4
ENSG00000157211	CDCP2	1	54132971	54152922	1620	6
ENSG00000256407	ENSG00000256407	1	54153179	54195616	306	3
ENSG00000215883	CYB5RL	1	54174622	54195616	945	6
ENSG00000116221	MRPL37	1	54200244	54225379	1269	7
ENSG00000157216	SSBP3	1	54227134	54406008	1164	18
ENSG00000162390	ACOT11	1	54548310	54634726	1782	16
ENSG00000162391	FAM151A	1	54609271	54623395	1755	8
ENSG00000184313	MROH7	1	54652927	54710184	3969	22
ENSG00000271723	MROH7-TTC4	1	54652927	54717557	4002	24
ENSG00000243725	TTC4	1	54715909	54741510	1161	10
ENSG00000162396	PARS2	1	54757737	54759161	1425	1
ENSG00000006555	TTC22	1	54781246	54801163	1707	7
ENSG00000162398	LEXM	1	54806117	54841870	1254	10
ENSG00000116133	DHCR24	1	54852236	54887119	1548	9
ENSG00000143001	TMEM61	1	54981066	54992100	630	3
ENSG00000162399	BSND	1	54999187	55008625	960	4
ENSG00000169174	PCSK9	1	55039481	55063581	2076	12
ENSG00000162402	USP24	1	55069048	55215113	7860	68
ENSG00000284686	ENSG00000284686	1	56483361	56524495	670	5
ENSG00000162407	PLPP3	1	56496554	56579016	933	6
ENSG00000162409	PRKAA2	1	56645388	56707710	1656	9
ENSG00000187889	FYB2	1	56719674	56819290	2184	20
ENSG00000157131	C8A	1	56854902	56917713	1752	11
ENSG00000021852	C8B	1	56929407	56965948	1773	12
ENSG00000173406	DAB1	1	57010698	57291030	1665	13
ENSG00000162600	OMA1	1	58473876	58539294	1572	8
ENSG00000184292	TACSTD2	1	58576188	58577156	969	1
ENSG00000162601	MYSM1	1	58646480	58700052	2484	20
ENSG00000177606	JUN	1	58782078	58783136	993	1
ENSG00000172456	FGGY	1	59321550	59772797	1653	15
ENSG00000134709	HOOK1	1	59815118	59872962	2184	22
ENSG00000134716	CYP2J2	1	59893654	59926746	1506	9
ENSG00000162598	C1orf87	1	59990676	60072643	1638	11
ENSG00000162599	NFIA	1	60865371	61455376	1527	11
ENSG00000162604	TM2D1	1	61683439	61725120	621	6
ENSG00000132849	PATJ	1	61762893	62178471	5646	43
ENSG00000240563	L1TD1	1	62206629	62211369	2595	2
ENSG00000132854	KANK4	1	62238280	62281564	2985	9
ENSG00000162607	USP1	1	62439868	62450978	2355	8
ENSG00000116641	DOCK7	1	62455417	62688264	6420	50
ENSG00000132855	ANGPTL3	1	62597567	62604814	1380	7
ENSG00000125703	ATG4C	1	62803787	62864156	1374	10
ENSG00000187140	FOXD3	1	63323059	63324492	1434	1
ENSG00000088035	ALG6	1	63370978	63437017	1521	14
ENSG00000142856	ITGB3BP	1	63446810	63523133	531	8
ENSG00000203965	EFCAB7	1	63525573	63572513	1887	13
ENSG00000079739	PGM1	1	63593489	63659672	1686	11
ENSG00000185483	ROR1	1	63774418	64178852	2811	9
ENSG00000177414	UBE2U	1	64204051	64267205	951	10
ENSG00000158966	CACHD1	1	64470745	64691558	3822	27
ENSG00000162437	RAVER2	1	64745173	64830982	2073	12
ENSG00000162434	JAK1	1	64834565	64886264	3462	24
ENSG00000162433	AK4	1	65148408	65226174	669	5
ENSG00000116675	DNAJC6	1	65254535	65413022	2910	19
ENSG00000213625	LEPROT	1	65420725	65431929	393	4
ENSG00000116678	LEPR	1	65565566	65637012	3495	18
ENSG00000184588	PDE4B	1	65913315	66372675	2208	16
ENSG00000118473	SGIP1	1	66534359	66743171	2484	25
ENSG00000152760	DYNLT5	1	66754659	66777451	537	4
ENSG00000172410	INSL5	1	66798016	66801221	405	2
ENSG00000152763	DNAI4	1	66814133	66924831	2544	17
ENSG00000198160	MIER1	1	66925029	66986470	1695	14
ENSG00000116704	SLC35D1	1	67004343	67054013	1065	12
ENSG00000203963	C1orf141	1	67093008	67127240	1200	6
ENSG00000162594	IL23R	1	67168121	67259125	1887	10
ENSG00000081985	IL12RB2	1	67320369	67396086	2586	15
ENSG00000142864	SERBP1	1	67413210	67430300	1179	8
ENSG00000116717	GADD45A	1	67685495	67687771	495	4
ENSG00000172380	GNG12	1	67705454	67707686	216	2
ENSG00000162595	DIRAS3	1	68046611	68047297	687	1
ENSG00000116729	WLS	1	68098635	68232299	1623	12
ENSG00000116745	RPE65	1	68429779	68449905	1599	14
ENSG00000024526	DEPDC1	1	68476935	68496999	2433	12
ENSG00000033122	LRRC7	1	69568640	70128551	4725	27
ENSG00000066557	LRRC40	1	70145803	70205540	1806	15
ENSG00000116754	SRSF11	1	70221637	70250802	1452	12
ENSG00000118454	ANKRD13C	1	70262720	70354408	1623	13
ENSG00000116761	CTH	1	70411416	70439124	1215	12
ENSG00000050628	PTGER3	1	70852842	71047577	1170	4
ENSG00000132485	ZRANB2	1	71065077	71080995	990	10
ENSG00000172260	NEGR1	1	71407449	72282494	1062	7
ENSG00000162620	LRRIQ3	1	74026816	74183684	1872	7
ENSG00000259030	FPGT-TNNI3K	1	74198279	74543979	2808	27
ENSG00000254685	FPGT	1	74198279	74205829	1782	4
ENSG00000116783	TNNI3K	1	74235452	74543979	2505	25
ENSG00000162621	LRRC53	1	74469881	74483349	3741	4
ENSG00000178965	ERICH3	1	74571120	74673519	4590	14
ENSG00000116791	CRYZ	1	74706299	74724821	987	8
ENSG00000162623	TYW3	1	74733245	74764110	777	6
ENSG00000162624	LHX8	1	75130715	75160892	1038	8
ENSG00000137968	SLC44A5	1	75203730	75541447	2151	23
ENSG00000117054	ACADM	1	75724788	75769218	1263	12
ENSG00000137955	RABGGTB	1	75786272	75794647	993	9
ENSG00000057468	MSH4	1	75796986	75912884	2808	20
ENSG00000154007	ASB17	1	75918955	75932291	885	3
ENSG00000184005	ST6GALNAC3	1	76074867	76628803	915	5
ENSG00000117069	ST6GALNAC5	1	76867676	77063203	1008	5
ENSG00000142892	PIGK	1	77092377	77219402	1185	11
ENSG00000154027	AK5	1	77282314	77558667	1686	14
ENSG00000036549	ZZZ3	1	77565643	77639471	2709	11
ENSG00000077254	USP33	1	77697320	77745462	2733	23
ENSG00000180488	MIGA1	1	77779656	77878797	1800	15
ENSG00000162614	NEXN	1	77916107	77942910	2025	12
ENSG00000162613	FUBP1	1	77945615	77979004	1932	20
ENSG00000162616	DNAJB4	1	78005111	78016244	1011	3
ENSG00000137960	GIPC2	1	78046095	78135740	945	6
ENSG00000122420	PTGFR	1	78492744	78536684	1077	2
ENSG00000137959	IFI44L	1	78627916	78641806	1356	8
ENSG00000137965	IFI44	1	78650196	78663808	1332	8
ENSG00000162618	ADGRL4	1	78889818	79006654	2070	15
ENSG00000117114	ADGRL2	1	81836985	81991142	4407	23
ENSG00000137941	TTLL7	1	83869965	83952211	2661	20
ENSG00000142875	PRKACB	1	84078326	84235302	1194	10
ENSG00000203943	SAMD13	1	84298558	84388360	306	3
ENSG00000137976	DNASE2B	1	84398565	84414865	1083	6
ENSG00000117133	RPF1	1	84479282	84497467	1047	9
ENSG00000174021	GNG5	1	84501848	84506091	204	2
ENSG00000122432	SPATA1	1	84516360	84565886	1320	13
ENSG00000117151	CTBS	1	84555002	84574415	1155	7
ENSG00000117155	SSX2IP	1	84647436	84671219	1842	13
ENSG00000171517	LPAR3	1	84813849	84866120	1059	2
ENSG00000153898	MCOLN2	1	84926688	84996872	1698	14
ENSG00000055732	MCOLN3	1	85019126	85045360	1659	12
ENSG00000162643	DNAI3	1	85071942	85132995	2673	22
ENSG00000097096	SYDE2	1	85158753	85201587	3582	7
ENSG00000162642	C1orf52	1	85252632	85259633	546	3
ENSG00000142867	BCL10	1	85267630	85276352	699	3
ENSG00000153904	DDAH1	1	85321455	85465045	855	6
ENSG00000142871	CCN1	1	85580985	85583039	1143	5
ENSG00000117174	ZNHIT6	1	85654061	85708284	1410	10
ENSG00000171502	COL24A1	1	85730549	86156396	5142	60
ENSG00000122417	ODF2L	1	86348753	86394408	1932	16
ENSG00000137975	CLCA2	1	86424248	86455524	2829	14
ENSG00000016490	CLCA1	1	86468972	86500042	2742	14
ENSG00000016602	CLCA4	1	86547120	86580342	2757	14
ENSG00000097033	SH3GLB1	1	86704900	86743232	1095	9
ENSG00000183291	SELENOF	1	86863477	86914111	495	5
ENSG00000153936	HS2ST1	1	86915037	87104693	1068	7
ENSG00000267561	ENSG00000267561	1	86993082	87168173	909	8
ENSG00000143013	LMO4	1	87332016	87344793	495	4
ENSG00000065243	PKN2	1	88684581	88833445	2952	22
ENSG00000137947	GTF2B	1	88853216	88891499	948	7
ENSG00000137944	KYAT3	1	88936186	88988350	1362	13
ENSG00000213516	RBMXL1	1	88982657	88983826	1170	1
ENSG00000117226	GBP3	1	89007727	89020721	1785	10
ENSG00000117228	GBP1	1	89053358	89063234	1776	10
ENSG00000162645	GBP2	1	89108178	89121966	1773	10
ENSG00000213512	GBP7	1	89132152	89171935	1914	10
ENSG00000162654	GBP4	1	89185257	89198834	1920	11
ENSG00000154451	GBP5	1	89260707	89269555	1758	10
ENSG00000183347	GBP6	1	89368552	89385466	1899	10
ENSG00000288629	ENSG00000288629	1	89579592	89579651	60	1
ENSG00000197147	LRRC8B	1	89582651	89593040	2409	2
ENSG00000271949	ENSG00000271949	1	89686474	89843655	156	2
ENSG00000171488	LRRC8C	1	89686474	89714979	2409	2
ENSG00000171492	LRRC8D	1	89933069	89935642	2574	1
ENSG00000162664	ZNF326	1	89995258	90027698	1746	12
ENSG00000143032	BARHL2	1	90712315	90717195	1161	3
ENSG00000122482	ZNF644	1	90916801	90982353	3981	5
ENSG00000162669	HFM1	1	91261293	91401082	4305	38
ENSG00000097046	CDC7	1	91501717	91524432	1722	11
ENSG00000069702	TGFBR3	1	91683742	91861531	2553	16
ENSG00000137948	BRDT	1	91952498	92014271	2841	18
ENSG00000172031	EPHX4	1	92030080	92063283	1086	7
ENSG00000230667	SETSIP	1	92074536	92075411	876	1
ENSG00000189195	BTBD8	1	92080572	92184327	5376	18
ENSG00000203910	C1orf146	1	92231421	92245671	540	5
ENSG00000174842	GLMN	1	92246533	92297999	1782	18
ENSG00000122484	RPAP2	1	92299074	92380871	1836	12
ENSG00000162676	GFI1	1	92475932	92483487	1266	6
ENSG00000067208	EVI5	1	92513659	92792394	2478	19
ENSG00000122406	RPL5	1	92832115	92841862	891	8
ENSG00000154511	DIPK1A	1	92833023	92961429	1284	5
ENSG00000143033	MTF2	1	93079527	93137024	1779	15
ENSG00000117500	TMED5	1	93154673	93180242	687	4
ENSG00000122483	CCDC18	1	93183362	93278474	4365	28
ENSG00000117505	DR1	1	93346646	93360636	528	3
ENSG00000137942	FNBP1L	1	93448282	93552413	1815	17
ENSG00000137936	BCAR3	1	93562244	93674930	2475	11
ENSG00000067334	DNTTIP2	1	93869854	93879148	2268	7
ENSG00000023909	GCLM	1	93888993	93909163	822	7
ENSG00000198691	ABCA4	1	93993240	94121045	6819	50
ENSG00000137962	ARHGAP29	1	94154595	94231611	3783	22
ENSG00000117528	ABCD3	1	94418479	94517126	1977	23
ENSG00000117525	F3	1	94530463	94541636	885	6
ENSG00000143036	SLC44A3	1	94820452	94894919	1959	15
ENSG00000117519	CNN3	1	94897745	94926894	987	7
ENSG00000172339	ALG14	1	94983079	95072898	648	4
ENSG00000152078	TLCD4	1	95143902	95191865	789	6
ENSG00000271092	TLCD4-RWDD3	1	95143902	95246867	603	7
ENSG00000122481	RWDD3	1	95234231	95246867	801	4
ENSG00000117569	PTBP2	1	96721865	96813402	1593	14
